0, 400718.551719, 0.000000
0, 400729.903191, 0.000000
2, 400718.650475, 2.000000
2, 400718.660498, 2.000000
2, 400718.760870, 2.000000
2, 400718.760872, 2.000000
2, 400718.860951, 2.000000
2, 400718.860953, 2.000000
2, 400718.961557, 2.000000
2, 400718.961560, 2.000000
2, 400719.062780, 2.000000
2, 400719.062782, 2.000000
2, 400719.163245, 2.000000
2, 400719.163248, 2.000000
2, 400719.264770, 2.000000
2, 400719.264772, 2.000000
2, 400719.365180, 2.000000
2, 400719.365182, 2.000000
2, 400719.467986, 2.000000
2, 400719.467988, 2.000000
2, 400719.568487, 2.000000
2, 400719.568490, 2.000000
2, 400719.671100, 2.000000
2, 400719.671103, 2.000000
2, 400719.771639, 2.000000
2, 400719.771641, 2.000000
2, 400719.878449, 2.000000
2, 400719.878452, 2.000000
2, 400719.979133, 2.000000
2, 400719.979135, 2.000000
2, 400720.081074, 2.000000
2, 400720.081077, 2.000000
2, 400720.181124, 2.000000
2, 400720.181126, 2.000000
2, 400720.282131, 2.000000
2, 400720.282134, 2.000000
2, 400720.384458, 2.000000
2, 400720.384460, 2.000000
2, 400720.484931, 2.000000
2, 400720.484964, 2.000000
2, 400720.588329, 2.000000
2, 400720.588331, 2.000000
2, 400720.691453, 2.000000
2, 400720.691455, 2.000000
2, 400720.792001, 2.000000
2, 400720.792004, 2.000000
2, 400720.892424, 2.000000
2, 400720.892427, 2.000000
2, 400720.993849, 2.000000
2, 400720.993851, 2.000000
2, 400721.094836, 2.000000
2, 400721.094839, 2.000000
2, 400721.195165, 2.000000
2, 400721.195167, 2.000000
2, 400721.295584, 2.000000
2, 400721.295586, 2.000000
2, 400721.396480, 2.000000
2, 400721.396483, 2.000000
2, 400721.497192, 2.000000
2, 400721.497292, 2.000000
2, 400721.597489, 2.000000
2, 400721.597493, 2.000000
2, 400721.697823, 2.000000
2, 400721.697825, 2.000000
2, 400721.798900, 2.000000
2, 400721.798903, 2.000000
2, 400721.900300, 2.000000
2, 400721.900303, 2.000000
2, 400722.000692, 2.000000
2, 400722.000695, 2.000000
2, 400722.104037, 2.000000
2, 400722.104040, 2.000000
2, 400722.207084, 2.000000
2, 400722.207087, 2.000000
2, 400722.310473, 2.000000
2, 400722.310476, 2.000000
2, 400722.410590, 2.000000
2, 400722.410593, 2.000000
2, 400722.513422, 2.000000
2, 400722.513473, 2.000000
2, 400722.614416, 2.000000
2, 400722.614419, 2.000000
2, 400722.714517, 2.000000
2, 400722.714520, 2.000000
2, 400722.814653, 2.000000
2, 400722.814656, 2.000000
2, 400722.916209, 2.000000
2, 400722.916212, 2.000000
2, 400723.019196, 2.000000
2, 400723.019199, 2.000000
2, 400723.119397, 2.000000
2, 400723.119399, 2.000000
2, 400723.223782, 2.000000
2, 400723.223784, 2.000000
2, 400723.325995, 2.000000
2, 400723.325998, 2.000000
2, 400723.426586, 2.000000
2, 400723.426622, 2.000000
2, 400723.526784, 2.000000
2, 400723.526787, 2.000000
2, 400723.627949, 2.000000
2, 400723.627952, 2.000000
2, 400723.729043, 2.000000
2, 400723.729046, 2.000000
2, 400723.830764, 2.000000
2, 400723.830766, 2.000000
2, 400723.931353, 2.000000
2, 400723.931356, 2.000000
2, 400724.031965, 2.000000
2, 400724.031968, 2.000000
2, 400724.133014, 2.000000
2, 400724.133016, 2.000000
2, 400724.234610, 2.000000
2, 400724.234612, 2.000000
2, 400724.336285, 2.000000
2, 400724.336288, 2.000000
2, 400724.436682, 2.000000
2, 400724.436723, 2.000000
2, 400724.537819, 2.000000
2, 400724.537822, 2.000000
2, 400724.638441, 2.000000
2, 400724.638443, 2.000000
2, 400724.741884, 2.000000
2, 400724.741887, 2.000000
2, 400724.843488, 2.000000
2, 400724.843491, 2.000000
2, 400724.944624, 2.000000
2, 400724.944626, 2.000000
2, 400725.044957, 2.000000
2, 400725.044960, 2.000000
2, 400725.146015, 2.000000
2, 400725.146018, 2.000000
2, 400725.246474, 2.000000
2, 400725.246476, 2.000000
2, 400725.350361, 2.000000
2, 400725.350363, 2.000000
2, 400725.453237, 2.000000
2, 400725.453279, 2.000000
2, 400725.556405, 2.000000
2, 400725.556407, 2.000000
2, 400725.656604, 2.000000
2, 400725.656606, 2.000000
2, 400725.757199, 2.000000
2, 400725.757201, 2.000000
2, 400725.858375, 2.000000
2, 400725.858378, 2.000000
2, 400725.960085, 2.000000
2, 400725.960088, 2.000000
2, 400726.061966, 2.000000
2, 400726.061968, 2.000000
2, 400726.163225, 2.000000
2, 400726.163228, 2.000000
2, 400726.265172, 2.000000
2, 400726.265174, 2.000000
2, 400726.365326, 2.000000
2, 400726.365329, 2.000000
2, 400726.468277, 2.000000
2, 400726.468318, 2.000000
2, 400726.568583, 2.000000
2, 400726.568586, 2.000000
2, 400726.669596, 2.000000
2, 400726.669598, 2.000000
2, 400726.774284, 2.000000
2, 400726.774286, 2.000000
2, 400726.875497, 2.000000
2, 400726.875500, 2.000000
2, 400726.977284, 2.000000
2, 400726.977286, 2.000000
2, 400727.077466, 2.000000
2, 400727.077469, 2.000000
2, 400727.180117, 2.000000
2, 400727.180119, 2.000000
2, 400727.282323, 2.000000
2, 400727.282326, 2.000000
2, 400727.383746, 2.000000
2, 400727.383749, 2.000000
2, 400727.487484, 2.000000
2, 400727.487526, 2.000000
2, 400727.589789, 2.000000
2, 400727.589805, 2.000000
2, 400727.692318, 2.000000
2, 400727.692321, 2.000000
2, 400727.793395, 2.000000
2, 400727.793397, 2.000000
2, 400727.894404, 2.000000
2, 400727.894406, 2.000000
2, 400727.998442, 2.000000
2, 400727.998445, 2.000000
2, 400728.100017, 2.000000
2, 400728.100020, 2.000000
2, 400728.200715, 2.000000
2, 400728.200717, 2.000000
2, 400728.303514, 2.000000
2, 400728.303516, 2.000000
2, 400728.403632, 2.000000
2, 400728.403635, 2.000000
2, 400728.505827, 2.000000
2, 400728.505863, 2.000000
2, 400728.606418, 2.000000
2, 400728.606421, 2.000000
2, 400728.708138, 2.000000
2, 400728.708141, 2.000000
2, 400728.808199, 2.000000
2, 400728.808202, 2.000000
2, 400728.908281, 2.000000
2, 400728.908283, 2.000000
2, 400729.008581, 2.000000
2, 400729.008584, 2.000000
2, 400729.113264, 2.000000
2, 400729.113266, 2.000000
2, 400729.215064, 2.000000
2, 400729.215066, 2.000000
2, 400729.315275, 2.000000
2, 400729.315277, 2.000000
2, 400729.417680, 2.000000
2, 400729.417682, 2.000000
2, 400729.518605, 2.000000
2, 400729.518648, 2.000000
2, 400729.619307, 2.000000
2, 400729.619310, 2.000000
2, 400729.721673, 2.000000
2, 400729.721675, 2.000000
2, 400729.823929, 2.000000
2, 400729.823932, 2.000000
3, 400718.660505, 3.000000
3, 400718.660976, 3.000000
3, 400718.763718, 3.000000
3, 400718.763721, 3.000000
3, 400718.864367, 3.000000
3, 400718.864369, 3.000000
3, 400718.965380, 3.000000
3, 400718.965382, 3.000000
3, 400719.066999, 3.000000
3, 400719.067001, 3.000000
3, 400719.167077, 3.000000
3, 400719.167079, 3.000000
3, 400719.267219, 3.000000
3, 400719.267221, 3.000000
3, 400719.367857, 3.000000
3, 400719.367859, 3.000000
3, 400719.468043, 3.000000
3, 400719.468045, 3.000000
3, 400719.568497, 3.000000
3, 400719.568914, 3.000000
3, 400719.671113, 3.000000
3, 400719.671149, 3.000000
3, 400719.771650, 3.000000
3, 400719.771680, 3.000000
3, 400719.878476, 3.000000
3, 400719.878477, 3.000000
3, 400719.979145, 3.000000
3, 400719.979147, 3.000000
3, 400720.081086, 3.000000
3, 400720.081088, 3.000000
3, 400720.181136, 3.000000
3, 400720.181138, 3.000000
3, 400720.282144, 3.000000
3, 400720.282146, 3.000000
3, 400720.384469, 3.000000
3, 400720.384471, 3.000000
3, 400720.484972, 3.000000
3, 400720.484974, 3.000000
3, 400720.588341, 3.000000
3, 400720.588365, 3.000000
3, 400720.691465, 3.000000
3, 400720.691498, 3.000000
3, 400720.792013, 3.000000
3, 400720.792055, 3.000000
3, 400720.892436, 3.000000
3, 400720.892438, 3.000000
3, 400720.993860, 3.000000
3, 400720.993862, 3.000000
3, 400721.094849, 3.000000
3, 400721.094851, 3.000000
3, 400721.195176, 3.000000
3, 400721.195178, 3.000000
3, 400721.295596, 3.000000
3, 400721.295598, 3.000000
3, 400721.396492, 3.000000
3, 400721.396494, 3.000000
3, 400721.497305, 3.000000
3, 400721.497307, 3.000000
3, 400721.597506, 3.000000
3, 400721.597582, 3.000000
3, 400721.697835, 3.000000
3, 400721.697869, 3.000000
3, 400721.798913, 3.000000
3, 400721.798945, 3.000000
3, 400721.900315, 3.000000
3, 400721.900317, 3.000000
3, 400722.000705, 3.000000
3, 400722.000706, 3.000000
3, 400722.104049, 3.000000
3, 400722.104051, 3.000000
3, 400722.207099, 3.000000
3, 400722.207101, 3.000000
3, 400722.310485, 3.000000
3, 400722.310487, 3.000000
3, 400722.410602, 3.000000
3, 400722.410604, 3.000000
3, 400722.513482, 3.000000
3, 400722.513484, 3.000000
3, 400722.614430, 3.000000
3, 400722.614472, 3.000000
3, 400722.714529, 3.000000
3, 400722.714564, 3.000000
3, 400722.814665, 3.000000
3, 400722.814697, 3.000000
3, 400722.916221, 3.000000
3, 400722.916223, 3.000000
3, 400723.019210, 3.000000
3, 400723.019212, 3.000000
3, 400723.119409, 3.000000
3, 400723.119411, 3.000000
3, 400723.223826, 3.000000
3, 400723.223828, 3.000000
3, 400723.326008, 3.000000
3, 400723.326010, 3.000000
3, 400723.426630, 3.000000
3, 400723.426632, 3.000000
3, 400723.526796, 3.000000
3, 400723.526798, 3.000000
3, 400723.628042, 3.000000
3, 400723.628079, 3.000000
3, 400723.729055, 3.000000
3, 400723.729101, 3.000000
3, 400723.830776, 3.000000
3, 400723.830818, 3.000000
3, 400723.931366, 3.000000
3, 400723.931368, 3.000000
3, 400724.031977, 3.000000
3, 400724.031979, 3.000000
3, 400724.133026, 3.000000
3, 400724.133028, 3.000000
3, 400724.234622, 3.000000
3, 400724.234624, 3.000000
3, 400724.336297, 3.000000
3, 400724.336299, 3.000000
3, 400724.436731, 3.000000
3, 400724.436733, 3.000000
3, 400724.537831, 3.000000
3, 400724.537833, 3.000000
3, 400724.638453, 3.000000
3, 400724.638500, 3.000000
3, 400724.741897, 3.000000
3, 400724.741955, 3.000000
3, 400724.843501, 3.000000
3, 400724.843502, 3.000000
3, 400724.944636, 3.000000
3, 400724.944638, 3.000000
3, 400725.045000, 3.000000
3, 400725.045003, 3.000000
3, 400725.146028, 3.000000
3, 400725.146030, 3.000000
3, 400725.246486, 3.000000
3, 400725.246488, 3.000000
3, 400725.350372, 3.000000
3, 400725.350374, 3.000000
3, 400725.453287, 3.000000
3, 400725.453288, 3.000000
3, 400725.556416, 3.000000
3, 400725.556418, 3.000000
3, 400725.656617, 3.000000
3, 400725.656665, 3.000000
3, 400725.757210, 3.000000
3, 400725.757251, 3.000000
3, 400725.858388, 3.000000
